date,ID,rep,conductance,temperature,leaf_angle,rel_chlorophyll,thickness,leaf_area,leaf_mass
08/20/19,USDAP5_COT_1,,254.4,28.5,12.969,53.15,2.09,2578.588,247
08/20/19,USDAP5_COT_1,,254.4,28.5,16.728,60.99,2.05,6291.854,773.8
08/20/19,USDAP5_COT_1,,254.4,28.5,16.728,60.99,2.05,4836.412,587.1
08/20/19,USDAP5_COT_1,,254.4,28.5,16.728,60.99,2.05,2578.588,247
08/20/19,USDAP5_COT_1,,254.4,28.5,43.171,56.22,2.02,6291.854,773.8
08/20/19,USDAP5_COT_1,,254.4,28.5,43.171,56.22,2.02,4836.412,587.1
08/20/19,USDAP5_COT_1,,254.4,28.5,43.171,56.22,2.02,2578.588,247
08/20/19,USDAP5_COT_1,,359.2,29.5,12.969,53.15,2.09,6291.854,773.8
08/20/19,USDAP5_COT_1,,359.2,29.5,12.969,53.15,2.09,4836.412,587.1
08/20/19,USDAP5_COT_1,,359.2,29.5,12.969,53.15,2.09,2578.588,247
08/20/19,USDAP5_COT_1,,359.2,29.5,16.728,60.99,2.05,6291.854,773.8
08/20/19,USDAP5_COT_1,,359.2,29.5,16.728,60.99,2.05,4836.412,587.1
08/20/19,USDAP5_COT_1,,359.2,29.5,16.728,60.99,2.05,2578.588,247
08/20/19,USDAP5_COT_1,,359.2,29.5,43.171,56.22,2.02,6291.854,773.8
08/20/19,USDAP5_COT_1,,359.2,29.5,43.171,56.22,2.02,4836.412,587.1
08/20/19,USDAP5_COT_1,,359.2,29.5,43.171,56.22,2.02,2578.588,247
08/20/19,USDAP5_COT_2,,128,31.8,3.622,51.7,2.53,6174.034,714.3
08/20/19,USDAP5_COT_2,,128,31.8,3.622,51.7,2.53,6048.934,687.3
08/20/19,USDAP5_COT_2,,128,31.8,3.622,51.7,2.53,4978.718,547.7
08/20/19,USDAP5_COT_2,,128,31.8,18.982,59.74,2.28,6174.034,714.3
08/20/19,USDAP5_COT_2,,128,31.8,18.982,59.74,2.28,6048.934,687.3
08/20/19,USDAP5_COT_2,,128,31.8,18.982,59.74,2.28,4978.718,547.7
08/20/19,USDAP5_COT_2,,128,31.8,23.91,60.39,1.9,6174.034,714.3
08/20/19,USDAP5_COT_2,,128,31.8,23.91,60.39,1.9,6048.934,687.3
08/20/19,USDAP5_COT_2,,128,31.8,23.91,60.39,1.9,4978.718,547.7
08/20/19,USDAP5_COT_2,,360.3,32.1,3.622,51.7,2.53,6174.034,714.3
08/20/19,USDAP5_COT_2,,360.3,32.1,3.622,51.7,2.53,6048.934,687.3
08/20/19,USDAP5_COT_2,,360.3,32.1,3.622,51.7,2.53,4978.718,547.7
08/20/19,USDAP5_COT_2,,360.3,32.1,18.982,59.74,2.28,6174.034,714.3
08/20/19,USDAP5_COT_2,,360.3,32.1,18.982,59.74,2.28,6048.934,687.3
08/20/19,USDAP5_COT_2,,360.3,32.1,18.982,59.74,2.28,4978.718,547.7
08/20/19,USDAP5_COT_2,,360.3,32.1,23.91,60.39,1.9,6174.034,714.3
08/20/19,USDAP5_COT_2,,360.3,32.1,23.91,60.39,1.9,6048.934,687.3
08/20/19,USDAP5_COT_2,,360.3,32.1,23.91,60.39,1.9,4978.718,547.7
08/20/19,USDAP5_COT_2,,478.3,32.3,3.622,51.7,2.53,6174.034,714.3
08/20/19,USDAP5_COT_2,,478.3,32.3,3.622,51.7,2.53,6048.934,687.3
08/20/19,USDAP5_COT_2,,478.3,32.3,3.622,51.7,2.53,4978.718,547.7
08/20/19,USDAP5_COT_2,,478.3,32.3,18.982,59.74,2.28,6174.034,714.3
08/20/19,USDAP5_COT_2,,478.3,32.3,18.982,59.74,2.28,6048.934,687.3
08/20/19,USDAP5_COT_2,,478.3,32.3,18.982,59.74,2.28,4978.718,547.7
08/20/19,USDAP5_COT_2,,478.3,32.3,23.91,60.39,1.9,6174.034,714.3
08/20/19,USDAP5_COT_2,,478.3,32.3,23.91,60.39,1.9,6048.934,687.3
08/20/19,USDAP5_COT_2,,478.3,32.3,23.91,60.39,1.9,4978.718,547.7
08/20/19,USDAP5_COT_3,,385,31.1,13.945,55.03,2.51,7067.65,685.5
08/20/19,USDAP5_COT_3,,385,31.1,13.945,55.03,2.51,3690.486,409.4
08/20/19,USDAP5_COT_3,,385,31.1,13.945,55.03,2.51,5878.325,654.6
08/20/19,USDAP5_COT_3,,385,31.1,26.641,53.52,2.48,7067.65,685.5
08/20/19,USDAP5_COT_3,,385,31.1,26.641,53.52,2.48,3690.486,409.4
08/20/19,USDAP5_COT_3,,385,31.1,26.641,53.52,2.48,5878.325,654.6
08/20/19,USDAP5_COT_3,,385,31.1,34.986,55.68,2.26,7067.65,685.5
08/20/19,USDAP5_COT_3,,385,31.1,34.986,55.68,2.26,3690.486,409.4
08/20/19,USDAP5_COT_3,,385,31.1,34.986,55.68,2.26,5878.325,654.6
08/20/19,USDAP5_COT_3,,222.2,32,13.945,55.03,2.51,7067.65,685.5
08/20/19,USDAP5_COT_3,,222.2,32,13.945,55.03,2.51,3690.486,409.4
08/20/19,USDAP5_COT_3,,222.2,32,13.945,55.03,2.51,5878.325,654.6
08/20/19,USDAP5_COT_3,,222.2,32,26.641,53.52,2.48,7067.65,685.5
08/20/19,USDAP5_COT_3,,222.2,32,26.641,53.52,2.48,3690.486,409.4
08/20/19,USDAP5_COT_3,,222.2,32,26.641,53.52,2.48,5878.325,654.6
08/20/19,USDAP5_COT_3,,222.2,32,34.986,55.68,2.26,7067.65,685.5
08/20/19,USDAP5_COT_3,,222.2,32,34.986,55.68,2.26,3690.486,409.4
08/20/19,USDAP5_COT_3,,222.2,32,34.986,55.68,2.26,5878.325,654.6
08/20/19,USDAP5_COT_3,,401.6,32.7,13.945,55.03,2.51,7067.65,685.5
08/20/19,USDAP5_COT_3,,401.6,32.7,13.945,55.03,2.51,3690.486,409.4
08/20/19,USDAP5_COT_3,,401.6,32.7,13.945,55.03,2.51,5878.325,654.6
08/20/19,USDAP5_COT_3,,401.6,32.7,26.641,53.52,2.48,7067.65,685.5
08/20/19,USDAP5_COT_3,,401.6,32.7,26.641,53.52,2.48,3690.486,409.4
08/20/19,USDAP5_COT_3,,401.6,32.7,26.641,53.52,2.48,5878.325,654.6
08/20/19,USDAP5_COT_3,,401.6,32.7,34.986,55.68,2.26,7067.65,685.5
08/20/19,USDAP5_COT_3,,401.6,32.7,34.986,55.68,2.26,3690.486,409.4
08/20/19,USDAP5_COT_3,,401.6,32.7,34.986,55.68,2.26,5878.325,654.6
08/20/19,USDAP6_COT_1,,454.9,33.8,31.251,59.28,2.1,6975.975,652.6
08/20/19,USDAP6_COT_1,,454.9,33.8,31.251,59.28,2.1,3215.486,312.6
08/20/19,USDAP6_COT_1,,454.9,33.8,31.251,59.28,2.1,5154.682,521.6
08/20/19,USDAP6_COT_1,,454.9,33.8,49.719,53.27,2.42,6975.975,652.6
08/20/19,USDAP6_COT_1,,454.9,33.8,49.719,53.27,2.42,3215.486,312.6
08/20/19,USDAP6_COT_1,,454.9,33.8,49.719,53.27,2.42,5154.682,521.6
08/20/19,USDAP6_COT_1,,454.9,33.8,35.65,54.35,1.71,6975.975,652.6
08/20/19,USDAP6_COT_1,,454.9,33.8,35.65,54.35,1.71,3215.486,312.6
08/20/19,USDAP6_COT_1,,454.9,33.8,35.65,54.35,1.71,5154.682,521.6
08/20/19,USDAP6_COT_1,,582.1,34.2,31.251,59.28,2.1,6975.975,652.6
08/20/19,USDAP6_COT_1,,582.1,34.2,31.251,59.28,2.1,3215.486,312.6
08/20/19,USDAP6_COT_1,,582.1,34.2,31.251,59.28,2.1,5154.682,521.6
08/20/19,USDAP6_COT_1,,582.1,34.2,49.719,53.27,2.42,6975.975,652.6
08/20/19,USDAP6_COT_1,,582.1,34.2,49.719,53.27,2.42,3215.486,312.6
08/20/19,USDAP6_COT_1,,582.1,34.2,49.719,53.27,2.42,5154.682,521.6
08/20/19,USDAP6_COT_1,,582.1,34.2,35.65,54.35,1.71,6975.975,652.6
08/20/19,USDAP6_COT_1,,582.1,34.2,35.65,54.35,1.71,3215.486,312.6
08/20/19,USDAP6_COT_1,,582.1,34.2,35.65,54.35,1.71,5154.682,521.6
08/20/19,USDAP6_COT_1,,530.1,35,31.251,59.28,2.1,6975.975,652.6
08/20/19,USDAP6_COT_1,,530.1,35,31.251,59.28,2.1,3215.486,312.6
08/20/19,USDAP6_COT_1,,530.1,35,31.251,59.28,2.1,5154.682,521.6
08/20/19,USDAP6_COT_1,,530.1,35,49.719,53.27,2.42,6975.975,652.6
08/20/19,USDAP6_COT_1,,530.1,35,49.719,53.27,2.42,3215.486,312.6
08/20/19,USDAP6_COT_1,,530.1,35,49.719,53.27,2.42,5154.682,521.6
08/20/19,USDAP6_COT_1,,530.1,35,35.65,54.35,1.71,6975.975,652.6
08/20/19,USDAP6_COT_1,,530.1,35,35.65,54.35,1.71,3215.486,312.6
08/20/19,USDAP6_COT_1,,530.1,35,35.65,54.35,1.71,5154.682,521.6
08/20/19,USDAP6_COT_2,,382.6,41.5,51.791,58.39,2.01,5040.166,512.3
08/20/19,USDAP6_COT_2,,382.6,41.5,51.791,58.39,2.01,4825.979,448.9
08/20/19,USDAP6_COT_2,,382.6,41.5,51.791,58.39,2.01,4634.696,433.3
08/20/19,USDAP6_COT_2,,382.6,41.5,23.54,55.85,2.02,5040.166,512.3
08/20/19,USDAP6_COT_2,,382.6,41.5,23.54,55.85,2.02,4825.979,448.9
08/20/19,USDAP6_COT_2,,382.6,41.5,23.54,55.85,2.02,4634.696,433.3
08/20/19,USDAP6_COT_2,,382.6,41.5,29.657,55.89,2.05,5040.166,512.3
08/20/19,USDAP6_COT_2,,382.6,41.5,29.657,55.89,2.05,4825.979,448.9
08/20/19,USDAP6_COT_2,,382.6,41.5,29.657,55.89,2.05,4634.696,433.3
08/20/19,USDAP6_COT_2,,410.3,40,51.791,58.39,2.01,5040.166,512.3
08/20/19,USDAP6_COT_2,,410.3,40,51.791,58.39,2.01,4825.979,448.9
08/20/19,USDAP6_COT_2,,410.3,40,51.791,58.39,2.01,4634.696,433.3
08/20/19,USDAP6_COT_2,,410.3,40,23.54,55.85,2.02,5040.166,512.3
08/20/19,USDAP6_COT_2,,410.3,40,23.54,55.85,2.02,4825.979,448.9
08/20/19,USDAP6_COT_2,,410.3,40,23.54,55.85,2.02,4634.696,433.3
08/20/19,USDAP6_COT_2,,410.3,40,29.657,55.89,2.05,5040.166,512.3
08/20/19,USDAP6_COT_2,,410.3,40,29.657,55.89,2.05,4825.979,448.9
08/20/19,USDAP6_COT_2,,410.3,40,29.657,55.89,2.05,4634.696,433.3
08/20/19,USDAP6_COT_2,,434.4,38.6,51.791,58.39,2.01,5040.166,512.3
08/20/19,USDAP6_COT_2,,434.4,38.6,51.791,58.39,2.01,4825.979,448.9
08/20/19,USDAP6_COT_2,,434.4,38.6,51.791,58.39,2.01,4634.696,433.3
08/20/19,USDAP6_COT_2,,434.4,38.6,23.54,55.85,2.02,5040.166,512.3
08/20/19,USDAP6_COT_2,,434.4,38.6,23.54,55.85,2.02,4825.979,448.9
08/20/19,USDAP6_COT_2,,434.4,38.6,23.54,55.85,2.02,4634.696,433.3
08/20/19,USDAP6_COT_2,,434.4,38.6,29.657,55.89,2.05,5040.166,512.3
08/20/19,USDAP6_COT_2,,434.4,38.6,29.657,55.89,2.05,4825.979,448.9
08/20/19,USDAP6_COT_2,,434.4,38.6,29.657,55.89,2.05,4634.696,433.3
08/20/19,USDAP6_COT_3,,618.1,49.8,23.768,54.1,2.49,6061.393,617.5
08/20/19,USDAP6_COT_3,,618.1,49.8,23.768,54.1,2.49,5122.302,513.4
08/20/19,USDAP6_COT_3,,618.1,49.8,23.768,54.1,2.49,3992.881,374.1
08/20/19,USDAP6_COT_3,,618.1,49.8,47.528,56.29,2.06,6061.393,617.5
08/20/19,USDAP6_COT_3,,618.1,49.8,47.528,56.29,2.06,5122.302,513.4
08/20/19,USDAP6_COT_3,,618.1,49.8,47.528,56.29,2.06,3992.881,374.1
08/20/19,USDAP6_COT_3,,618.1,49.8,22.297,55.83,2.22,6061.393,617.5
08/20/19,USDAP6_COT_3,,618.1,49.8,22.297,55.83,2.22,5122.302,513.4
08/20/19,USDAP6_COT_3,,618.1,49.8,22.297,55.83,2.22,3992.881,374.1
08/20/19,USDAP6_COT_3,,486.4,48,23.768,54.1,2.49,6061.393,617.5
08/20/19,USDAP6_COT_3,,486.4,48,23.768,54.1,2.49,5122.302,513.4
08/20/19,USDAP6_COT_3,,486.4,48,23.768,54.1,2.49,3992.881,374.1
08/20/19,USDAP6_COT_3,,486.4,48,47.528,56.29,2.06,6061.393,617.5
08/20/19,USDAP6_COT_3,,486.4,48,47.528,56.29,2.06,5122.302,513.4
08/20/19,USDAP6_COT_3,,486.4,48,47.528,56.29,2.06,3992.881,374.1
08/20/19,USDAP6_COT_3,,486.4,48,22.297,55.83,2.22,6061.393,617.5
08/20/19,USDAP6_COT_3,,486.4,48,22.297,55.83,2.22,5122.302,513.4
08/20/19,USDAP6_COT_3,,486.4,48,22.297,55.83,2.22,3992.881,374.1
08/20/19,USDAP6_COT_3,,480.5,45.8,23.768,54.1,2.49,6061.393,617.5
08/20/19,USDAP6_COT_3,,480.5,45.8,23.768,54.1,2.49,5122.302,513.4
08/20/19,USDAP6_COT_3,,480.5,45.8,23.768,54.1,2.49,3992.881,374.1
08/20/19,USDAP6_COT_3,,480.5,45.8,47.528,56.29,2.06,6061.393,617.5
08/20/19,USDAP6_COT_3,,480.5,45.8,47.528,56.29,2.06,5122.302,513.4
08/20/19,USDAP6_COT_3,,480.5,45.8,47.528,56.29,2.06,3992.881,374.1
08/20/19,USDAP6_COT_3,,480.5,45.8,22.297,55.83,2.22,6061.393,617.5
08/20/19,USDAP6_COT_3,,480.5,45.8,22.297,55.83,2.22,5122.302,513.4
08/20/19,USDAP6_COT_3,,480.5,45.8,22.297,55.83,2.22,3992.881,374.1
08/09/19,USDA3B_COT_1,,635.9,31.7,10.271,35.24,2.06,4933.488,523.6
08/09/19,USDA3B_COT_1,,635.9,31.7,10.271,35.24,2.06,5280.815,601.1
08/09/19,USDA3B_COT_1,,635.9,31.7,10.271,35.24,2.06,5999.739,681.2
08/09/19,USDA3B_COT_1,,635.9,31.7,17.725,60.82,2.01,4933.488,523.6
08/09/19,USDA3B_COT_1,,635.9,31.7,17.725,60.82,2.01,5280.815,601.1
08/09/19,USDA3B_COT_1,,635.9,31.7,17.725,60.82,2.01,5999.739,681.2
08/09/19,USDA3B_COT_1,,635.9,31.7,16.797,59.74,2.13,4933.488,523.6
08/09/19,USDA3B_COT_1,,635.9,31.7,16.797,59.74,2.13,5280.815,601.1
08/09/19,USDA3B_COT_1,,635.9,31.7,16.797,59.74,2.13,5999.739,681.2
08/09/19,USDA3B_COT_1,,761.8,31.9,10.271,35.24,2.06,4933.488,523.6
08/09/19,USDA3B_COT_1,,761.8,31.9,10.271,35.24,2.06,5280.815,601.1
08/09/19,USDA3B_COT_1,,761.8,31.9,10.271,35.24,2.06,5999.739,681.2
08/09/19,USDA3B_COT_1,,761.8,31.9,17.725,60.82,2.01,4933.488,523.6
08/09/19,USDA3B_COT_1,,761.8,31.9,17.725,60.82,2.01,5280.815,601.1
08/09/19,USDA3B_COT_1,,761.8,31.9,17.725,60.82,2.01,5999.739,681.2
08/09/19,USDA3B_COT_1,,761.8,31.9,16.797,59.74,2.13,4933.488,523.6
08/09/19,USDA3B_COT_1,,761.8,31.9,16.797,59.74,2.13,5280.815,601.1
08/09/19,USDA3B_COT_1,,761.8,31.9,16.797,59.74,2.13,5999.739,681.2
08/09/19,USDA3B_COT_1,,910.8,31.9,10.271,35.24,2.06,4933.488,523.6
08/09/19,USDA3B_COT_1,,910.8,31.9,10.271,35.24,2.06,5280.815,601.1
08/09/19,USDA3B_COT_1,,910.8,31.9,10.271,35.24,2.06,5999.739,681.2
08/09/19,USDA3B_COT_1,,910.8,31.9,17.725,60.82,2.01,4933.488,523.6
08/09/19,USDA3B_COT_1,,910.8,31.9,17.725,60.82,2.01,5280.815,601.1
08/09/19,USDA3B_COT_1,,910.8,31.9,17.725,60.82,2.01,5999.739,681.2
08/09/19,USDA3B_COT_1,,910.8,31.9,16.797,59.74,2.13,4933.488,523.6
08/09/19,USDA3B_COT_1,,910.8,31.9,16.797,59.74,2.13,5280.815,601.1
08/09/19,USDA3B_COT_1,,910.8,31.9,16.797,59.74,2.13,5999.739,681.2
08/09/19,USDA3B_COT_2,,953.5,32.5,33.207,56.68,2.27,5840.363,624.8
08/09/19,USDA3B_COT_2,,953.5,32.5,33.207,56.68,2.27,7646.779,694.4
08/09/19,USDA3B_COT_2,,953.5,32.5,33.207,56.68,2.27,6640.514,717.4
08/09/19,USDA3B_COT_2,,953.5,32.5,40.445,57.73,2.09,5840.363,624.8
08/09/19,USDA3B_COT_2,,953.5,32.5,40.445,57.73,2.09,7646.779,694.4
08/09/19,USDA3B_COT_2,,953.5,32.5,40.445,57.73,2.09,6640.514,717.4
08/09/19,USDA3B_COT_2,,953.5,32.5,33.17,56.5,2.41,5840.363,624.8
08/09/19,USDA3B_COT_2,,953.5,32.5,33.17,56.5,2.41,7646.779,694.4
08/09/19,USDA3B_COT_2,,953.5,32.5,33.17,56.5,2.41,6640.514,717.4
08/09/19,USDA3B_COT_2,,267.5,32.5,33.207,56.68,2.27,5840.363,624.8
08/09/19,USDA3B_COT_2,,267.5,32.5,33.207,56.68,2.27,7646.779,694.4
08/09/19,USDA3B_COT_2,,267.5,32.5,33.207,56.68,2.27,6640.514,717.4
08/09/19,USDA3B_COT_2,,267.5,32.5,40.445,57.73,2.09,5840.363,624.8
08/09/19,USDA3B_COT_2,,267.5,32.5,40.445,57.73,2.09,7646.779,694.4
08/09/19,USDA3B_COT_2,,267.5,32.5,40.445,57.73,2.09,6640.514,717.4
08/09/19,USDA3B_COT_2,,267.5,32.5,33.17,56.5,2.41,5840.363,624.8
08/09/19,USDA3B_COT_2,,267.5,32.5,33.17,56.5,2.41,7646.779,694.4
08/09/19,USDA3B_COT_2,,267.5,32.5,33.17,56.5,2.41,6640.514,717.4
08/09/19,USDA3B_COT_2,,875.3,32.4,33.207,56.68,2.27,5840.363,624.8
08/09/19,USDA3B_COT_2,,875.3,32.4,33.207,56.68,2.27,7646.779,694.4
08/09/19,USDA3B_COT_2,,875.3,32.4,33.207,56.68,2.27,6640.514,717.4
08/09/19,USDA3B_COT_2,,875.3,32.4,40.445,57.73,2.09,5840.363,624.8
08/09/19,USDA3B_COT_2,,875.3,32.4,40.445,57.73,2.09,7646.779,694.4
08/09/19,USDA3B_COT_2,,875.3,32.4,40.445,57.73,2.09,6640.514,717.4
08/09/19,USDA3B_COT_2,,875.3,32.4,33.17,56.5,2.41,5840.363,624.8
08/09/19,USDA3B_COT_2,,875.3,32.4,33.17,56.5,2.41,7646.779,694.4
08/09/19,USDA3B_COT_2,,875.3,32.4,33.17,56.5,2.41,6640.514,717.4
08/09/19,USDA3B_COT_3,,467.6,33,35.21,62.18,2.21,5036.518,604
08/09/19,USDA3B_COT_3,,467.6,33,35.21,62.18,2.21,6668.372,703.1
08/09/19,USDA3B_COT_3,,467.6,33,35.21,62.18,2.21,6979.677,734.9
08/09/19,USDA3B_COT_3,,467.6,33,56.551,56.83,2.09,5036.518,604
08/09/19,USDA3B_COT_3,,467.6,33,56.551,56.83,2.09,6668.372,703.1
08/09/19,USDA3B_COT_3,,467.6,33,56.551,56.83,2.09,6979.677,734.9
08/09/19,USDA3B_COT_3,,467.6,33,32.916,59.58,2.13,5036.518,604
08/09/19,USDA3B_COT_3,,467.6,33,32.916,59.58,2.13,6668.372,703.1
08/09/19,USDA3B_COT_3,,467.6,33,32.916,59.58,2.13,6979.677,734.9
08/09/19,USDA3B_COT_3,,760.7,33.2,35.21,62.18,2.21,5036.518,604
08/09/19,USDA3B_COT_3,,760.7,33.2,35.21,62.18,2.21,6668.372,703.1
08/09/19,USDA3B_COT_3,,760.7,33.2,35.21,62.18,2.21,6979.677,734.9
08/09/19,USDA3B_COT_3,,760.7,33.2,56.551,56.83,2.09,5036.518,604
08/09/19,USDA3B_COT_3,,760.7,33.2,56.551,56.83,2.09,6668.372,703.1
08/09/19,USDA3B_COT_3,,760.7,33.2,56.551,56.83,2.09,6979.677,734.9
08/09/19,USDA3B_COT_3,,760.7,33.2,32.916,59.58,2.13,5036.518,604
08/09/19,USDA3B_COT_3,,760.7,33.2,32.916,59.58,2.13,6668.372,703.1
08/09/19,USDA3B_COT_3,,760.7,33.2,32.916,59.58,2.13,6979.677,734.9
08/09/19,USDA3B_COT_3,,574.6,33.6,35.21,62.18,2.21,5036.518,604
08/09/19,USDA3B_COT_3,,574.6,33.6,35.21,62.18,2.21,6668.372,703.1
08/09/19,USDA3B_COT_3,,574.6,33.6,35.21,62.18,2.21,6979.677,734.9
08/09/19,USDA3B_COT_3,,574.6,33.6,56.551,56.83,2.09,5036.518,604
08/09/19,USDA3B_COT_3,,574.6,33.6,56.551,56.83,2.09,6668.372,703.1
08/09/19,USDA3B_COT_3,,574.6,33.6,56.551,56.83,2.09,6979.677,734.9
08/09/19,USDA3B_COT_3,,574.6,33.6,32.916,59.58,2.13,5036.518,604
08/09/19,USDA3B_COT_3,,574.6,33.6,32.916,59.58,2.13,6668.372,703.1
08/09/19,USDA3B_COT_3,,574.6,33.6,32.916,59.58,2.13,6979.677,734.9
08/09/19,USDA4_SOR_1,,498.2,34.8,2.237,64.63,2.02,25100.516,1860.2
08/09/19,USDA4_SOR_1,,498.2,34.8,2.237,64.63,2.02,41761.646,3282.6
08/09/19,USDA4_SOR_1,,498.2,34.8,2.237,64.63,2.02,41619.971,2977.9
08/09/19,USDA4_SOR_1,,498.2,34.8,12.534,69.18,1.65,25100.516,1860.2
08/09/19,USDA4_SOR_1,,498.2,34.8,12.534,69.18,1.65,41761.646,3282.6
08/09/19,USDA4_SOR_1,,498.2,34.8,12.534,69.18,1.65,41619.971,2977.9
08/09/19,USDA4_SOR_1,,498.2,34.8,5.371,58.76,2.1,25100.516,1860.2
08/09/19,USDA4_SOR_1,,498.2,34.8,5.371,58.76,2.1,41761.646,3282.6
08/09/19,USDA4_SOR_1,,498.2,34.8,5.371,58.76,2.1,41619.971,2977.9
08/09/19,USDA4_SOR_1,,388.6,34.9,2.237,64.63,2.02,25100.516,1860.2
08/09/19,USDA4_SOR_1,,388.6,34.9,2.237,64.63,2.02,41761.646,3282.6
08/09/19,USDA4_SOR_1,,388.6,34.9,2.237,64.63,2.02,41619.971,2977.9
08/09/19,USDA4_SOR_1,,388.6,34.9,12.534,69.18,1.65,25100.516,1860.2
08/09/19,USDA4_SOR_1,,388.6,34.9,12.534,69.18,1.65,41761.646,3282.6
08/09/19,USDA4_SOR_1,,388.6,34.9,12.534,69.18,1.65,41619.971,2977.9
08/09/19,USDA4_SOR_1,,388.6,34.9,5.371,58.76,2.1,25100.516,1860.2
08/09/19,USDA4_SOR_1,,388.6,34.9,5.371,58.76,2.1,41761.646,3282.6
08/09/19,USDA4_SOR_1,,388.6,34.9,5.371,58.76,2.1,41619.971,2977.9
08/09/19,USDA4_SOR_1,,287.7,35.3,2.237,64.63,2.02,25100.516,1860.2
08/09/19,USDA4_SOR_1,,287.7,35.3,2.237,64.63,2.02,41761.646,3282.6
08/09/19,USDA4_SOR_1,,287.7,35.3,2.237,64.63,2.02,41619.971,2977.9
08/09/19,USDA4_SOR_1,,287.7,35.3,12.534,69.18,1.65,25100.516,1860.2
08/09/19,USDA4_SOR_1,,287.7,35.3,12.534,69.18,1.65,41761.646,3282.6
08/09/19,USDA4_SOR_1,,287.7,35.3,12.534,69.18,1.65,41619.971,2977.9
08/09/19,USDA4_SOR_1,,287.7,35.3,5.371,58.76,2.1,25100.516,1860.2
08/09/19,USDA4_SOR_1,,287.7,35.3,5.371,58.76,2.1,41761.646,3282.6
08/09/19,USDA4_SOR_1,,287.7,35.3,5.371,58.76,2.1,41619.971,2977.9
08/09/19,USDA4_SOR_2,,94.2,35.7,11.852,60.46,2.28,21188.665,1546.9
08/09/19,USDA4_SOR_2,,94.2,35.7,11.852,60.46,2.28,30314.922,2401.9
08/09/19,USDA4_SOR_2,,94.2,35.7,11.852,60.46,2.28,8876.89,655.2
08/09/19,USDA4_SOR_2,,94.2,35.7,29.482,68.5,0.17,21188.665,1546.9
08/09/19,USDA4_SOR_2,,94.2,35.7,29.482,68.5,0.17,30314.922,2401.9
08/09/19,USDA4_SOR_2,,94.2,35.7,29.482,68.5,0.17,8876.89,655.2
08/09/19,USDA4_SOR_2,,94.2,35.7,10.795,48.39,1.91,21188.665,1546.9
08/09/19,USDA4_SOR_2,,94.2,35.7,10.795,48.39,1.91,30314.922,2401.9
08/09/19,USDA4_SOR_2,,94.2,35.7,10.795,48.39,1.91,8876.89,655.2
08/09/19,USDA4_SOR_2,,223.2,36,11.852,60.46,2.28,21188.665,1546.9
08/09/19,USDA4_SOR_2,,223.2,36,11.852,60.46,2.28,30314.922,2401.9
08/09/19,USDA4_SOR_2,,223.2,36,11.852,60.46,2.28,8876.89,655.2
08/09/19,USDA4_SOR_2,,223.2,36,29.482,68.5,0.17,21188.665,1546.9
08/09/19,USDA4_SOR_2,,223.2,36,29.482,68.5,0.17,30314.922,2401.9
08/09/19,USDA4_SOR_2,,223.2,36,29.482,68.5,0.17,8876.89,655.2
08/09/19,USDA4_SOR_2,,223.2,36,10.795,48.39,1.91,21188.665,1546.9
08/09/19,USDA4_SOR_2,,223.2,36,10.795,48.39,1.91,30314.922,2401.9
08/09/19,USDA4_SOR_2,,223.2,36,10.795,48.39,1.91,8876.89,655.2
08/09/19,USDA4_SOR_2,,512.4,36.7,11.852,60.46,2.28,21188.665,1546.9
08/09/19,USDA4_SOR_2,,512.4,36.7,11.852,60.46,2.28,30314.922,2401.9
08/09/19,USDA4_SOR_2,,512.4,36.7,11.852,60.46,2.28,8876.89,655.2
08/09/19,USDA4_SOR_2,,512.4,36.7,29.482,68.5,0.17,21188.665,1546.9
08/09/19,USDA4_SOR_2,,512.4,36.7,29.482,68.5,0.17,30314.922,2401.9
08/09/19,USDA4_SOR_2,,512.4,36.7,29.482,68.5,0.17,8876.89,655.2
08/09/19,USDA4_SOR_2,,512.4,36.7,10.795,48.39,1.91,21188.665,1546.9
08/09/19,USDA4_SOR_2,,512.4,36.7,10.795,48.39,1.91,30314.922,2401.9
08/09/19,USDA4_SOR_2,,512.4,36.7,10.795,48.39,1.91,8876.89,655.2
08/09/19,USDA4_SOR_3,,237,37.1,10.286,57.6,1.53,22861.449,1627.4
08/09/19,USDA4_SOR_3,,237,37.1,10.286,57.6,1.53,24119.558,1602.8
08/09/19,USDA4_SOR_3,,237,37.1,10.286,57.6,1.53,26062.924,2103.8
08/09/19,USDA4_SOR_3,,237,37.1,9.42,47.1,2.42,22861.449,1627.4
08/09/19,USDA4_SOR_3,,237,37.1,9.42,47.1,2.42,24119.558,1602.8
08/09/19,USDA4_SOR_3,,237,37.1,9.42,47.1,2.42,26062.924,2103.8
08/09/19,USDA4_SOR_3,,237,37.1,22.448,61.46,2.17,22861.449,1627.4
08/09/19,USDA4_SOR_3,,237,37.1,22.448,61.46,2.17,24119.558,1602.8
08/09/19,USDA4_SOR_3,,237,37.1,22.448,61.46,2.17,26062.924,2103.8
08/09/19,USDA4_SOR_3,,781.2,37.5,10.286,57.6,1.53,22861.449,1627.4
08/09/19,USDA4_SOR_3,,781.2,37.5,10.286,57.6,1.53,24119.558,1602.8
08/09/19,USDA4_SOR_3,,781.2,37.5,10.286,57.6,1.53,26062.924,2103.8
08/09/19,USDA4_SOR_3,,781.2,37.5,9.42,47.1,2.42,22861.449,1627.4
